permno,adate,qdate,public_date,CAPEI,evm,pe_exi,pe_inc,npm,roa,roe,de_ratio,quick_ratio,sale_nwc,TICKER
12369,12/31/2012,12/31/2012,2/28/2013,1.942,10.467,9.298,9.298,0.041,0.044,0.238,2.978,1.024,9.514,GM
12369,12/31/2012,12/31/2012,3/31/2013,1.99,10.467,9.527,9.527,0.041,0.044,0.238,2.978,1.024,9.514,GM
12369,12/31/2012,12/31/2012,4/30/2013,2.219,10.467,10.562,10.562,0.041,0.044,0.238,2.978,1.024,9.514,GM
12369,12/31/2012,3/31/2013,5/31/2013,2.77,11.355,11.646,11.646,0.04,0.037,0.207,2.888,0.996,10.075,GM
12369,12/31/2012,3/31/2013,6/30/2013,2.723,11.355,11.447,11.447,0.04,0.037,0.207,2.888,0.996,10.075,GM
12369,12/31/2012,3/31/2013,7/31/2013,2.952,11.355,12.326,12.326,0.04,0.037,0.207,2.888,0.996,10.075,GM
12369,12/31/2012,6/30/2013,8/31/2013,2.33,13.951,12.171,12.171,0.037,0.033,0.195,3.021,1.017,9.516,GM
12369,12/31/2012,6/30/2013,9/30/2013,2.46,13.951,12.846,12.846,0.037,0.033,0.195,3.021,1.017,9.516,GM
12369,12/31/2012,6/30/2013,10/31/2013,2.527,13.951,13.196,13.196,0.037,0.033,0.195,3.021,1.017,9.516,GM
12369,12/31/2012,9/30/2013,11/30/2013,2.484,14.294,16.411,16.411,0.036,0.034,0.195,3.243,1.036,9.026,GM
12369,12/31/2012,9/30/2013,12/31/2013,2.621,14.294,17.318,17.318,0.036,0.034,0.195,3.243,1.036,9.026,GM
12369,12/31/2012,9/30/2013,1/31/2014,2.314,14.294,15.288,15.288,0.036,0.034,0.195,3.243,1.036,9.026,GM
12369,12/31/2013,12/31/2013,2/28/2014,2.185,8.042,15.21,15.21,0.034,0.08,0.168,2.838,1.081,8.142,GM
12369,12/31/2013,12/31/2013,3/31/2014,2.077,8.042,,,0.034,0.08,0.168,2.838,1.081,8.142,GM
12369,12/31/2013,12/31/2013,4/30/2014,2.099,8.042,,,0.034,0.08,0.168,2.838,1.081,8.142,GM
12369,12/31/2013,3/31/2014,5/31/2014,2.185,9.127,,,0.028,0.062,0.142,3.183,1.055,8.543,GM
12369,12/31/2013,3/31/2014,6/30/2014,2.294,9.127,,,0.028,0.062,0.142,3.183,1.055,8.543,GM
12369,12/31/2013,3/31/2014,7/31/2014,2.139,9.127,,,0.028,0.062,0.142,3.183,1.055,8.543,GM
12369,12/31/2013,6/30/2014,8/31/2014,2.061,9.615,,,0.021,0.06,0.096,3.188,1.057,8.394,GM
12369,12/31/2013,6/30/2014,9/30/2014,1.892,9.615,,,0.021,0.06,0.096,3.188,1.057,8.394,GM
12369,12/31/2013,6/30/2014,10/31/2014,1.862,9.615,,,0.021,0.06,0.096,3.188,1.057,8.394,GM
12369,12/31/2013,9/30/2014,11/30/2014,2.408,9.782,,,0.019,0.058,0.082,3.084,1.059,8.329,GM
12369,12/31/2013,9/30/2014,12/31/2014,2.515,9.782,,,0.019,0.058,0.082,3.084,1.059,8.329,GM
12369,12/31/2013,9/30/2014,1/31/2015,2.35,9.782,,,0.019,0.058,0.082,3.084,1.059,8.329,GM
12369,12/31/2014,12/31/2014,2/28/2015,9.739,8.205,,,0.025,0.073,0.106,3.995,1.066,8.678,GM
12369,12/31/2014,12/31/2014,3/31/2015,9.789,8.205,,,0.025,0.073,0.106,3.995,1.066,8.678,GM
12369,12/31/2014,12/31/2014,4/30/2015,9.134,8.205,,,0.025,0.073,0.106,3.995,1.066,8.678,GM
12369,12/31/2014,3/31/2015,5/31/2015,4.857,7.763,,,0.03,0.074,0.122,3.537,1.053,8.514,GM
12369,12/31/2014,3/31/2015,6/30/2015,4.5,7.763,,,0.03,0.074,0.122,3.537,1.053,8.514,GM
12369,12/31/2014,3/31/2015,7/31/2015,4.193,7.763,,,0.03,0.074,0.122,3.537,1.053,8.514,GM
12369,12/31/2014,6/30/2015,8/31/2015,7.952,7.106,,,0.036,0.081,0.147,3.79,1.041,8.96,GM
12369,12/31/2014,6/30/2015,9/30/2015,8.108,7.106,,,0.036,0.081,0.147,3.79,1.041,8.96,GM
12369,12/31/2014,6/30/2015,10/31/2015,9.264,7.106,,,0.036,0.081,0.147,3.79,1.041,8.96,GM
12369,12/31/2014,9/30/2015,11/30/2015,9.375,6.878,,,0.035,0.085,0.147,4.159,1.008,10.42,GM
12369,12/31/2014,9/30/2015,12/31/2015,8.721,6.878,,,0.035,0.085,0.147,4.159,1.008,10.42,GM
12369,12/31/2014,9/30/2015,1/31/2016,7.535,6.878,,,0.035,0.085,0.147,4.159,1.008,10.42,GM
12369,12/31/2015,12/31/2015,2/29/2016,6.617,6.703,,,0.064,0.091,0.257,3.867,0.899,23.292,GM
12369,12/31/2015,12/31/2015,3/31/2016,7.055,6.703,,,0.064,0.091,0.257,3.867,0.899,23.292,GM
12369,12/31/2015,12/31/2015,4/30/2016,7.125,6.703,,,0.064,0.091,0.257,3.867,0.899,23.292,GM
12369,12/31/2015,3/31/2016,5/31/2016,7.579,6.666,,,0.071,0.089,0.293,4.121,0.893,21.996,GM
12369,12/31/2015,3/31/2016,6/30/2016,6.857,6.666,,,0.071,0.089,0.293,4.121,0.893,21.996,GM
12369,12/31/2015,3/31/2016,7/31/2016,7.706,6.666,,,0.071,0.089,0.293,4.121,0.893,21.996,GM
12369,12/31/2015,6/30/2016,8/31/2016,7.654,6.416,,,0.083,0.092,0.328,4.003,0.837,55.252,GM
12369,12/31/2015,6/30/2016,9/30/2016,7.679,6.416,,,0.083,0.092,0.328,4.003,0.837,55.252,GM
12369,12/31/2015,6/30/2016,10/31/2016,7.439,6.416,,,0.083,0.092,0.328,4.003,0.837,55.252,GM
12369,12/31/2015,9/30/2016,11/30/2016,7.906,6.316,,,0.092,0.095,0.345,3.875,0.787,23.292,GM
12369,12/31/2015,9/30/2016,12/31/2016,7.977,6.316,,,0.092,0.095,0.345,3.875,0.787,23.292,GM
12369,12/31/2015,9/30/2016,1/31/2017,8.301,6.316,,,0.092,0.095,0.345,3.875,0.787,23.292,GM
12369,12/31/2016,12/31/2016,2/28/2017,7.975,6.204,,,0.057,0.106,0.224,4.052,0.733,,GM
12369,12/31/2016,12/31/2016,3/31/2017,7.655,6.204,,,0.057,0.106,0.224,4.052,0.733,,GM
12369,12/31/2016,12/31/2016,4/30/2017,7.555,6.204,,,0.057,0.106,0.224,4.052,0.733,,GM
12369,12/31/2016,3/31/2017,5/31/2017,7.495,6.292,,,0.066,0.098,0.234,3.936,0.741,,GM
12369,12/31/2016,3/31/2017,6/30/2017,7.723,6.292,,,0.066,0.098,0.234,3.936,0.741,,GM
12369,12/31/2016,3/31/2017,7/31/2017,7.675,6.292,,,0.066,0.098,0.234,3.936,0.741,,GM
12369,12/31/2016,6/30/2017,8/31/2017,7.581,6.426,,,0.064,0.097,0.22,4.051,0.743,,GM
12369,12/31/2016,6/30/2017,9/30/2017,8.378,6.426,,,0.064,0.097,0.22,4.051,0.743,,GM
12369,12/31/2016,6/30/2017,10/31/2017,8.692,6.426,,,0.064,0.097,0.22,4.051,0.743,,GM
12369,12/31/2016,9/30/2017,11/30/2017,8.625,6.97,,,0.049,0.09,0.159,4.183,0.755,,GM
12369,12/31/2016,9/30/2017,12/31/2017,8.205,6.97,,,0.049,0.09,0.159,4.183,0.755,,GM
12369,12/31/2016,9/30/2017,1/31/2018,8.489,6.97,,,0.049,0.09,0.159,4.183,0.755,,GM
12369,12/31/2017,12/31/2017,2/28/2018,9.599,6.035,,,0.002,0.116,0.009,5.036,0.755,,GM
12369,12/31/2017,12/31/2017,3/31/2018,8.865,6.035,,,0.002,0.116,0.009,5.036,0.755,,GM
12369,12/31/2017,12/31/2017,4/30/2018,9.004,6.035,,,0.002,0.116,0.009,5.036,0.755,,GM
12369,12/31/2017,3/31/2018,5/31/2018,9.343,7.232,,,-0.008,0.09,-0.029,4.712,0.764,,GM
12369,12/31/2017,3/31/2018,6/30/2018,8.621,7.232,,,-0.008,0.09,-0.029,4.712,0.764,,GM
12369,12/31/2017,3/31/2018,7/31/2018,8.304,7.232,,,-0.008,0.09,-0.029,4.712,0.764,,GM
12369,12/31/2017,6/30/2018,8/31/2018,8.341,7.781,,,-0.009,0.086,-0.032,4.912,0.754,,GM
12369,12/31/2017,6/30/2018,9/30/2018,7.79,7.781,,,-0.009,0.086,-0.032,4.912,0.754,,GM
12369,12/31/2017,6/30/2018,10/31/2018,8.469,7.781,,,-0.009,0.086,-0.032,4.912,0.754,,GM
12369,12/31/2017,9/30/2018,11/30/2018,9.107,7.532,,,0.008,0.091,0.031,5.046,0.744,,GM
12369,12/31/2017,9/30/2018,12/31/2018,8.028,7.532,,,0.008,0.091,0.031,5.046,0.744,,GM
12369,12/31/2017,9/30/2018,1/31/2019,9.364,7.532,,,0.008,0.091,0.031,5.046,0.744,,GM
12369,12/31/2018,12/31/2018,2/28/2019,8.834,6.4,,,0.055,0.108,0.215,4.749,0.796,,GM
12369,12/31/2018,12/31/2018,3/31/2019,8.302,6.4,,,0.055,0.108,0.215,4.749,0.796,,GM
12369,12/31/2018,12/31/2018,4/30/2019,8.771,6.4,,,0.055,0.108,0.215,4.749,0.796,,GM
12369,12/31/2018,3/31/2019,5/31/2019,7.56,7.523,,,0.063,0.092,0.246,4.795,0.776,,GM
12369,12/31/2018,3/31/2019,6/30/2019,8.737,7.523,,,0.063,0.092,0.246,4.795,0.776,,GM
12369,12/31/2018,3/31/2019,7/31/2019,9.147,7.523,,,0.063,0.092,0.246,4.795,0.776,,GM
12369,12/31/2018,6/30/2019,8/31/2019,8.084,7.28,,,0.063,0.095,0.237,4.639,0.797,,GM
12369,12/31/2018,6/30/2019,9/30/2019,8.169,7.28,,,0.063,0.095,0.237,4.639,0.797,,GM
12369,12/31/2018,6/30/2019,10/31/2019,8.105,7.28,,,0.063,0.095,0.237,4.639,0.797,,GM
12369,12/31/2018,9/30/2019,11/30/2019,7.51,7.205,,,0.062,0.095,0.222,4.446,0.813,,GM
12369,12/31/2018,9/30/2019,12/31/2019,7.635,7.205,,,0.062,0.095,0.222,4.446,0.813,,GM
12369,12/31/2018,9/30/2019,1/31/2020,6.966,7.205,,,0.062,0.095,0.222,4.446,0.813,,GM
12369,12/31/2019,12/31/2019,2/29/2020,6.358,6.969,,,0.049,0.098,0.164,4.357,0.761,,GM
12369,12/31/2019,12/31/2019,3/31/2020,4.331,6.969,,,0.049,0.098,0.164,4.357,0.761,,GM
12369,12/31/2019,12/31/2019,4/30/2020,4.657,6.969,,,0.049,0.098,0.164,4.357,0.761,,GM
12369,12/31/2019,3/31/2020,5/31/2020,5.293,8.504,7.914,7.914,0.036,0.08,0.114,4.453,0.842,,GM
12369,12/31/2019,3/31/2020,6/30/2020,5.174,8.504,7.737,7.737,0.036,0.08,0.114,4.453,0.842,,GM
12369,12/31/2019,3/31/2020,7/31/2020,5.09,8.504,7.612,7.612,0.036,0.08,0.114,4.453,0.842,,GM
12369,12/31/2019,6/30/2020,8/31/2020,6.23,10.583,28.219,28.219,0.015,0.064,0.04,4.592,0.879,43.011,GM
12369,12/31/2019,6/30/2020,9/30/2020,6.222,10.583,28.181,28.181,0.015,0.064,0.04,4.592,0.879,43.011,GM
12369,12/31/2019,6/30/2020,10/31/2020,7.261,10.583,32.886,32.886,0.015,0.064,0.04,4.592,0.879,43.011,GM
12369,12/31/2019,9/30/2020,11/30/2020,9.359,9.484,19.571,19.571,0.029,0.071,0.081,4.68,0.917,36.182,GM
12369,12/31/2019,9/30/2020,12/31/2020,8.889,9.484,18.589,18.589,0.029,0.071,0.081,4.68,0.917,36.182,GM
12369,12/31/2019,9/30/2020,1/31/2021,10.819,9.484,22.625,22.625,0.029,0.071,0.081,4.68,0.917,36.182,GM
12369,12/31/2020,12/31/2020,2/28/2021,11.922,7.369,11.855,11.855,0.052,0.099,0.146,4.12,0.885,120.794,GM
12369,12/31/2020,12/31/2020,3/31/2021,13.346,7.369,13.27,13.27,0.052,0.099,0.146,4.12,0.885,120.794,GM
12369,12/31/2020,12/31/2020,4/30/2021,13.291,7.369,13.215,13.215,0.052,0.099,0.146,4.12,0.885,120.794,GM
12369,12/31/2020,3/31/2021,5/31/2021,13.308,7.822,9.597,9.597,0.075,0.091,0.217,4.29,0.941,19.6,GM
12369,12/31/2020,3/31/2021,6/30/2021,13.276,7.822,9.574,9.574,0.075,0.091,0.217,4.29,0.941,19.6,GM
12369,12/31/2020,3/31/2021,7/31/2021,12.754,7.822,9.197,9.197,0.075,0.091,0.217,4.29,0.941,19.6,GM
12369,12/31/2020,6/30/2021,8/31/2021,10.969,6.796,5.672,5.672,0.091,0.112,0.289,3.955,0.926,24.124,GM
12369,12/31/2020,6/30/2021,9/30/2021,11.797,6.796,6.101,6.101,0.091,0.112,0.289,3.955,0.926,24.124,GM
12369,12/31/2020,6/30/2021,10/31/2021,12.183,6.796,6.3,6.3,0.091,0.112,0.289,3.955,0.926,24.124,GM
12369,12/31/2020,9/30/2021,11/30/2021,13.22,8.099,7.737,7.737,0.085,0.097,0.235,3.673,0.903,25.649,GM
12369,12/31/2020,9/30/2021,12/31/2021,13.393,8.099,7.838,7.838,0.085,0.097,0.235,3.673,0.903,25.649,GM
12369,12/31/2020,9/30/2021,1/31/2022,12.046,8.099,7.049,7.049,0.085,0.097,0.235,3.673,0.903,25.649,GM
12369,12/31/2021,12/31/2021,2/28/2022,10.738,8.061,6.973,6.973,0.079,0.103,0.189,2.994,0.929,16.505,GM
12369,12/31/2021,12/31/2021,3/31/2022,10.053,8.061,6.528,6.528,0.079,0.103,0.189,2.994,0.929,16.505,GM
12369,12/31/2021,12/31/2021,4/30/2022,8.713,8.061,5.658,5.658,0.079,0.103,0.189,2.994,0.929,16.505,GM
12369,12/31/2021,3/31/2022,5/31/2022,8.848,8.706,6.415,6.415,0.076,0.091,0.185,3.187,0.917,17.188,GM
12369,12/31/2021,3/31/2022,6/30/2022,7.265,8.706,5.267,5.267,0.076,0.091,0.185,3.187,0.917,17.188,GM
12369,12/31/2021,3/31/2022,7/31/2022,8.294,8.706,6.013,6.013,0.076,0.091,0.185,3.187,0.917,17.188,GM
12369,12/31/2021,6/30/2022,8/31/2022,8.812,8.977,,,0.067,0.082,0.154,3.029,0.918,15.419,GM
12369,12/31/2021,6/30/2022,9/30/2022,7.401,8.977,,,0.067,0.082,0.154,3.029,0.918,15.419,GM
12369,12/31/2021,6/30/2022,10/31/2022,8.82,8.977,,,0.067,0.082,0.154,3.029,0.918,15.419,GM
12369,12/31/2021,9/30/2022,11/30/2022,8.938,7.851,,,0.066,0.089,0.161,2.944,0.936,14.469,GM
12369,12/31/2021,9/30/2022,12/31/2022,7.413,7.851,,,0.066,0.089,0.161,2.944,0.936,14.469,GM
12369,12/31/2021,9/30/2022,1/31/2023,8.665,7.851,,,0.066,0.089,0.161,2.944,0.936,14.469,GM
12369,12/31/2022,12/31/2022,2/28/2023,6.557,6.283,,,0.063,0.102,0.154,2.829,0.933,16.895,GM
12369,12/31/2022,12/31/2022,3/31/2023,6.209,6.283,,,0.063,0.102,0.154,2.829,0.933,16.895,GM
12369,12/31/2022,12/31/2022,4/30/2023,5.575,6.283,,,0.063,0.102,0.154,2.829,0.933,16.895,GM
12369,12/31/2022,3/31/2023,5/31/2023,6.042,6.901,,,0.058,0.091,0.145,2.849,0.929,15.35,GM
12369,12/31/2022,3/31/2023,6/30/2023,7.189,6.901,,,0.058,0.091,0.145,2.849,0.929,15.35,GM
12369,12/31/2022,3/31/2023,7/31/2023,7.08,6.901,,,0.058,0.091,0.145,2.849,0.929,15.35,GM
12369,12/31/2022,6/30/2023,8/31/2023,5.74,6.782,,,0.06,0.093,0.153,2.823,0.936,15.333,GM
12369,12/31/2022,6/30/2023,9/30/2023,5.648,6.782,,,0.06,0.093,0.153,2.823,0.936,15.333,GM
12369,12/31/2022,6/30/2023,10/31/2023,4.808,6.782,,,0.06,0.093,0.153,2.823,0.936,15.333,GM
12369,12/31/2022,9/30/2023,11/30/2023,5.106,6.87,,,0.058,0.091,0.146,2.774,0.938,14.983,GM
12369,12/31/2022,9/30/2023,12/31/2023,5.804,6.87,,,0.058,0.091,0.146,2.774,0.938,14.983,GM
12369,12/31/2022,9/30/2023,1/31/2024,5.285,6.87,,,0.058,0.091,0.146,2.774,0.938,14.983,GM
12369,12/31/2023,12/31/2023,2/29/2024,5.471,6.023,,,0.059,0.103,0.152,3.185,0.902,23.957,GM
12369,12/31/2023,12/31/2023,3/31/2024,6.054,6.023,,,0.059,0.103,0.152,3.185,0.902,23.957,GM
12369,12/31/2023,12/31/2023,4/30/2024,5.875,6.023,,,0.059,0.103,0.152,3.185,0.902,23.957,GM
12369,12/31/2023,3/31/2024,5/31/2024,5.93,7.296,,,0.061,0.084,0.152,2.937,0.947,14.031,GM
12369,12/31/2023,3/31/2024,6/30/2024,6.123,7.296,,,0.061,0.084,0.152,2.937,0.947,14.031,GM
12369,12/31/2023,3/31/2024,7/31/2024,5.754,7.296,,,0.061,0.084,0.152,2.937,0.947,14.031,GM
12369,12/31/2023,6/30/2024,8/31/2024,6.392,6.871,,,0.062,0.09,0.16,3.01,0.955,13.577,GM
12369,12/31/2023,6/30/2024,9/30/2024,5.758,6.871,,,0.062,0.09,0.16,3.01,0.955,13.577,GM
12369,12/31/2023,6/30/2024,10/31/2024,6.377,6.871,,,0.062,0.09,0.16,3.01,0.955,13.577,GM
12369,12/31/2023,9/30/2024,11/30/2024,6.901,6.768,,,0.061,0.092,0.161,3.095,0.972,12.488,GM
12369,12/31/2023,9/30/2024,12/31/2024,6.613,6.768,,,0.061,0.092,0.161,3.095,0.972,12.488,GM
25785,12/31/1988,9/30/1989,1/31/1990,5.251,5.224,4.41,4.41,0.049,0.129,0.184,5.596,,,F
25785,12/31/1989,12/31/1989,2/28/1990,5.572,5.876,5.665,5.665,0.04,0.12,0.149,6.037,,,F
25785,12/31/1989,12/31/1989,3/31/1990,5.71,5.876,5.819,5.819,0.04,0.12,0.149,6.037,,,F
25785,12/31/1989,12/31/1989,4/30/1990,5.333,5.876,5.434,5.434,0.04,0.12,0.149,6.037,,,F
25785,12/31/1989,3/31/1990,5/31/1990,5.543,5.98,7.98,7.98,0.029,0.113,0.104,5.781,,,F
25785,12/31/1989,3/31/1990,6/30/1990,5.258,5.98,7.569,7.569,0.029,0.113,0.104,5.781,,,F
25785,12/31/1989,3/31/1990,7/31/1990,4.987,5.98,7.18,7.18,0.029,0.113,0.104,5.781,,,F
25785,12/31/1989,6/30/1990,8/31/1990,4.219,6.249,7.802,7.802,0.022,0.11,0.079,5.898,,,F
25785,12/31/1989,6/30/1990,9/30/1990,3.735,6.249,6.907,6.907,0.022,0.11,0.079,5.898,,,F
25785,12/31/1989,6/30/1990,10/31/1990,3.357,6.249,6.208,6.208,0.022,0.11,0.079,5.898,,,F
25785,12/31/1989,9/30/1990,11/30/1990,3.347,6.407,7.459,7.459,0.017,0.107,0.063,6.073,,,F
25785,12/31/1989,9/30/1990,12/31/1990,3.214,6.407,7.255,7.255,0.017,0.107,0.063,6.073,,,F
25785,12/31/1989,9/30/1990,1/31/1991,3.38,6.407,7.629,7.629,0.017,0.107,0.063,6.073,,,F
25785,12/31/1990,12/31/1990,2/28/1991,4.252,7.073,17.731,17.731,0.009,0.092,0.033,6.432,,,F
