date,h_1,h_3,h_12
2012-06-01,0.821586330833403,0.877379906978692,0.957370354005543
2012-07-01,0.790769293870361,0.852597144326345,0.948942484908875
2012-08-01,0.768973830791608,0.834467103845617,0.942466959492894
2012-09-01,0.750226074885882,0.81893098513708,0.936934672707063
2012-10-01,0.743435741879056,0.812510260791161,0.93419193702816
2012-11-01,0.740133691833011,0.808204586138678,0.931996472049647
2012-12-01,0.749390804171464,0.813921435435329,0.933042748626836
2013-01-01,0.759183606227229,0.823419795807706,0.935958058622548
2013-02-01,0.748147215836078,0.814944208018619,0.93314539819048
2013-03-01,0.754047566123807,0.819171304176096,0.934084909660098
2013-04-01,0.75277293504834,0.818728977265527,0.933940177150326
2013-05-01,0.765225368707776,0.828423479463834,0.936783704519631
2013-06-01,0.774124194043241,0.835800664645834,0.939296638156456
2013-07-01,0.796442650315322,0.852934128871265,0.944227352629922
2013-08-01,0.794921882412461,0.852141135328928,0.944398231621197
2013-09-01,0.788538204175786,0.847501892301885,0.943072638709413
2013-10-01,0.770160517591891,0.833053170131275,0.938993677803424
2013-11-01,0.764969099625869,0.827522188635275,0.936916295138585
2013-12-01,0.76618382605613,0.827579849891028,0.936899401394602
2014-01-01,0.774606158840885,0.835433934376177,0.939510017830113
2014-02-01,0.773922256587201,0.834610092654005,0.938848773076913
2014-03-01,0.761147574795465,0.825237603684503,0.93589436392478
2014-04-01,0.758372124732961,0.823630452521459,0.934825923377916
2014-05-01,0.760490395296861,0.825381280149477,0.934973285876443
2014-06-01,0.779296033391044,0.839856695609156,0.938903217381105
2014-07-01,0.807523780436756,0.861093186842422,0.944799718426404
2014-08-01,0.812620957685785,0.865574118838773,0.94685398651684
2014-09-01,0.821366669536717,0.871990592228198,0.948641792086802
2014-10-01,0.807351961653678,0.861881883845642,0.946594915619188
2014-11-01,0.793204742387974,0.852121520808946,0.945233385219183
2014-12-01,0.791042634012071,0.851291803798821,0.94622530382974
2015-01-01,0.80484556188075,0.862899471667217,0.950951877267816
2015-02-01,0.809465838831738,0.867677568847954,0.953731805506655
2015-03-01,0.788396069916528,0.851978947741742,0.950012586516026
2015-04-01,0.784595873685709,0.84919535041575,0.94961781889578
2015-05-01,0.789953741840491,0.853829185032386,0.95180026073707
2015-06-01,0.808024466953114,0.868401442949299,0.957025159154586
2015-07-01,0.84027887187601,0.893526021782746,0.964948114988276
2015-08-01,0.871426463411736,0.918475120962909,0.973506022460563
2015-09-01,0.884580734723944,0.928241156756393,0.975921590782364
2015-10-01,0.89004733598925,0.932493720013317,0.977187216879522
2015-11-01,0.880618011292573,0.924837252529806,0.97415146972267
2015-12-01,0.894539508995056,0.934482693058178,0.975812132645277
2016-01-01,0.903411434770416,0.940889764527451,0.977313181866374
2016-02-01,0.867926807311443,0.913728406268221,0.969000498125285
2016-03-01,0.854618755723802,0.902916122824685,0.965130610850689
2016-04-01,0.81380560613284,0.871162219604161,0.955149949142218
2016-05-01,0.789599610120328,0.851749485130218,0.948419560759988
2016-06-01,0.780218339972954,0.84367305020969,0.944908060852955
2016-07-01,0.781824441780329,0.84393838293333,0.943670330219707
2016-08-01,0.776702114559526,0.83907985131217,0.941121877328618
2016-09-01,0.785366886248301,0.845070815256257,0.942084464552513
2016-10-01,0.809481750770376,0.862443294586008,0.945983579008435
2016-11-01,0.824502543149039,0.872479449095937,0.947679904853068
2016-12-01,0.767584293232862,0.829368578377303,0.935059285533225
2017-01-01,0.730569127453798,0.800512120763292,0.92624599131952
2017-02-01,0.7044714432042,0.779580149036581,0.919423046971256
2017-03-01,0.686674319351998,0.764439016974869,0.91341685031755
2017-04-01,0.677801251493585,0.756733787058496,0.910176137284714
2017-05-01,0.680505386802913,0.758012148982223,0.909536990326193
2017-06-01,0.68174943037983,0.759092350780247,0.909568335327751
2017-07-01,0.685062131378935,0.761552938527152,0.910033628979158
2017-08-01,0.698357384834608,0.772123344334839,0.913166747366775
2017-09-01,0.715704986549842,0.785933795843798,0.917652738752941
2017-10-01,0.710523076470989,0.783631732300268,0.919203629917039
2017-11-01,0.714373587238579,0.788144743597679,0.922621070378641
2017-12-01,0.722407489149277,0.795827796830593,0.926690221613427
2018-01-01,0.743168251916456,0.813536753950396,0.933963921834785
2018-02-01,0.765269086414327,0.831359257433994,0.940072958150115
2018-03-01,0.761506033652803,0.828842369871798,0.939996240230108
2018-04-01,0.770381404087937,0.83618041049031,0.942710532438513
2018-05-01,0.79306808080352,0.853987691186697,0.948336322766085
2018-06-01,0.807451092415832,0.866066660605448,0.953193945366489
2018-07-01,0.839709091540511,0.89165933104062,0.961970986546813
2018-08-01,0.887587874347766,0.928831618362774,0.973779972675136
2018-09-01,0.950861454723421,0.977464622459598,0.988413303342769
2018-10-01,1.04267229190218,1.04586042189657,1.00806478485599
2018-11-01,1.0740388131254,1.07051815578676,1.01667852137034
2018-12-01,1.14189592557352,1.11953354933819,1.03035780851399
2019-01-01,1.11875675573134,1.10425515038931,1.02722660350707
2019-02-01,1.05285878405098,1.057177545869,1.01525030435423
2019-03-01,1.02350659128604,1.03492722901769,1.00876256366975
2019-04-01,1.01567367390187,1.02903251167417,1.00700286754313
2019-05-01,1.03330037481707,1.04101482072919,1.00959272021555
2019-06-01,1.00383779692704,1.01931778335861,1.00335366346351
2019-07-01,0.956997289930884,0.983978540779055,0.992836588551106
2019-08-01,0.937979827656021,0.968301328027438,0.987395607576404
2019-09-01,0.896348241530824,0.937583171276936,0.978966975729535
2019-10-01,0.863223103996393,0.91285348921927,0.97228425824306
2019-11-01,0.849739556061863,0.902480135936626,0.96935190911615
2019-12-01,0.843950165265789,0.897792785375727,0.967748256823718
